month,territory,district,region,specialty,payer_channel,trx_units,trx_dollars,trx_normalized,nrx,nbrx,market_trx,market_nrx,il17_competitor_a_trx,il17_competitor_b_trx,advanced_other_trx,il17_class_trx,advanced_therapy_trx
2024-12,E-PCP-01,East District 1,East,Primary Care,Commercial,120.405959,11443.382209,120.405959,28.295401,20.089733,1400.069276,315.015587,196.99359,154.780678,927.889049,472.180227,1400.069276
2024-12,E-PCP-01,East District 1,East,Primary Care,Medicaid,51.382896,3707.789807,48.813752,12.074981,9.056235,964.513624,217.015565,153.386268,120.517783,639.226677,325.286947,964.513624
2024-12,E-PCP-02,East District 2,East,Primary Care,Cash,89.39973,7867.176223,91.187724,21.008937,13.445718,1265.665076,284.774641,188.973132,148.47889,838.813325,426.851751,1265.665076
2024-12,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,94.680519,7998.610221,92.786907,22.249922,15.129947,1100.936265,247.71066,154.904754,121.710879,729.640113,371.296152,1100.936265
2024-12,N-CAR-01,North District 1,North,Cardiology,Commercial,143.616809,19543.375396,143.616809,23.696773,16.82471,1282.29294,237.224195,174.893359,137.416211,826.366561,455.926379,1282.29294
2024-12,N-CAR-01,North District 1,North,Cardiology,Medicaid,185.939582,19211.277506,176.642602,30.680031,23.010023,1660.174832,307.132343,226.433089,177.911714,1069.890447,590.284385,1660.174832
2024-12,N-CAR-02,North District 2,North,Cardiology,Cash,155.032609,19534.108754,158.133261,25.580381,16.371443,1384.219727,256.08065,188.795268,148.339139,892.052711,492.167016,1384.219727
2024-12,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,161.629972,19550.761418,158.397373,26.668947,18.134882,1443.124752,266.978078,196.829388,154.651663,930.013729,513.111023,1443.124752
2024-12,N-END-01,North District 1,North,Endocrinology,Commercial,127.718291,14897.061541,127.718291,26.182249,18.589398,1264.537541,259.230197,179.432997,140.983069,816.403184,448.134357,1264.537541
2024-12,N-END-01,North District 1,North,Endocrinology,Medicaid,158.472081,14034.287474,150.548476,32.486776,24.365082,1569.030503,321.651254,222.639373,174.930935,1012.988114,556.042388,1569.030503
2024-12,N-END-02,North District 2,North,Endocrinology,Cash,95.868673,10353.816626,97.786047,19.653078,12.577971,1182.511304,242.414816,180.990173,142.206564,763.445894,419.065411,1182.511304
2024-12,N-END-02,North District 2,North,Endocrinology,Medicare Part D,119.111284,12349.457848,116.729058,24.417813,16.604113,1179.319636,241.760525,167.340904,131.482138,761.385308,417.934327,1179.319636
2024-12,N-PCP-01,North District 1,North,Primary Care,Commercial,92.619855,8802.590974,92.619855,21.765667,15.453623,1239.39979,278.864952,182.209328,143.164471,821.406136,417.993654,1239.39979
2024-12,N-PCP-01,North District 1,North,Primary Care,Medicaid,101.988682,7359.503236,96.889246,23.96734,17.975505,1669.420107,375.619524,258.177602,202.85383,1106.399993,563.020114,1669.420107
2024-12,N-PCP-02,North District 2,North,Primary Care,Cash,64.188672,5648.603103,65.472445,15.084339,9.653977,1033.812609,232.607837,159.303031,125.166668,685.154238,348.658371,1033.812609
2024-12,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,111.638169,9431.192614,109.405407,26.23497,17.83978,1298.118258,292.076608,182.648803,143.509773,860.321513,437.796745,1298.118258
2024-12,S-CAR-01,South District 1,South,Cardiology,Cash,142.559746,17962.528019,145.410941,23.522359,15.054309,1272.854877,235.478152,173.606091,136.404786,820.284253,452.570624,1272.854877
2024-12,S-CAR-01,South District 1,South,Cardiology,Medicare Part D,138.57869,16762.478247,135.807115,22.865483,15.54853,1237.309726,228.902298,168.758049,132.595608,797.377378,439.932347,1237.309726
2024-12,S-CAR-02,South District 2,South,Cardiology,Commercial,244.054852,33210.984099,244.054852,40.269051,28.591025,2179.061168,403.126317,297.204573,233.51788,1404.283863,774.777305,2179.061168
2024-12,S-CAR-02,South District 2,South,Cardiology,Medicaid,173.345045,17910.009855,164.677791,28.601933,21.451448,1547.723602,286.328867,211.095741,165.860941,997.421875,550.301727,1547.723602
2024-12,S-END-01,South District 1,South,Endocrinology,Cash,143.268861,15473.037044,146.134239,29.370116,18.796876,1418.503577,290.793235,201.280182,158.148715,915.805819,502.697758,1418.503577
2024-12,S-END-01,South District 1,South,Endocrinology,Medicare Part D,128.650533,13338.48717,126.077522,26.37336,17.933884,1273.767647,261.122366,180.742713,142.012132,822.362269,451.405378,1273.767647
2024-12,S-END-02,South District 2,South,Endocrinology,Commercial,126.297385,14731.326889,126.297385,25.890964,18.382584,1250.469153,256.346176,177.436745,139.414588,807.320435,443.148718,1250.469153
2024-12,S-END-02,South District 2,South,Endocrinology,Medicaid,66.904007,5925.018894,63.558807,13.715321,10.286492,959.730519,196.744756,152.99817,120.212848,619.615494,340.115025,959.730519
2024-12,S-PCP-01,South District 1,South,Primary Care,Cash,57.404804,5051.622746,58.552901,13.49013,8.633682,1285.618349,289.264129,210.658721,165.517565,852.037258,433.58109,1285.618349
2024-12,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,68.166742,5758.726343,66.803406,16.019185,10.893045,792.636531,178.343219,111.526136,87.627677,525.315976,267.320555,792.636531
2024-12,S-PCP-02,South District 2,South,Primary Care,Commercial,53.407006,5075.801787,53.407006,12.550645,8.91096,813.437374,183.023408,123.720093,97.208644,539.101631,274.335743,813.437374
2024-12,S-PCP-02,South District 2,South,Primary Care,Medicaid,65.388002,4718.398302,62.118603,15.36618,11.524636,1118.714091,251.71067,174.666133,137.237676,741.42228,377.291811,1118.714091
2024-12,W-CAR-01,West District 1,West,Cardiology,Cash,141.036003,17770.53648,143.856724,23.270941,14.893402,1259.250034,232.961257,171.750511,134.946831,811.516688,447.733346,1259.250034
2024-12,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,139.332951,16853.713644,136.546292,22.989936,15.633157,1244.044197,230.148178,169.67657,133.317306,801.71737,442.326827,1244.044197
2024-12,W-CAR-02,West District 2,West,Cardiology,Commercial,249.412752,33940.087302,249.412752,41.153104,29.218704,2226.899573,411.976421,303.729308,238.644455,1435.113058,791.786515,2226.899573
2024-12,W-CAR-02,West District 2,West,Cardiology,Medicaid,178.90892,18484.869622,169.963473,29.519972,22.139979,1597.401074,295.519198,217.871307,171.184599,1029.436248,567.964826,1597.401074
2024-12,W-END-01,West District 1,West,Endocrinology,Cash,161.091758,17397.909882,164.313593,33.02381,21.135239,1594.967902,326.968421,226.319789,177.822692,1029.733663,565.234239,1594.967902
2024-12,W-END-01,West District 1,West,Endocrinology,Medicare Part D,95.278816,9878.507684,93.37324,19.532157,13.281867,1253.706962,257.009926,195.449708,153.567627,809.410812,444.296151,1253.706962
2024-12,W-END-02,West District 2,West,Endocrinology,Commercial,134.262834,15660.416916,134.262834,27.52388,19.541955,1576.347464,323.151231,237.648646,186.723937,1017.712048,558.635416,1576.347464
2024-12,W-END-02,West District 2,West,Endocrinology,Medicaid,88.163479,7807.75776,83.755306,18.073513,13.555134,1159.75706,237.750197,180.789362,142.048784,748.755435,411.001625,1159.75706
2024-12,W-PCP-01,West District 1,West,Primary Care,Cash,54.96793,4837.177875,56.06729,12.917462,8.267178,909.520248,204.642056,140.992449,110.779783,602.780086,306.740162,909.520248
2024-12,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,63.224943,5341.24318,61.960444,14.857861,10.103346,1206.539091,271.471296,192.464317,151.221963,799.627868,406.911223,1206.539091
2024-12,W-PCP-02,West District 2,West,Primary Care,Commercial,77.631561,7378.10352,77.631561,18.243416,12.952826,1206.827348,271.536153,184.451051,144.925827,799.818908,407.00844,1206.827348
2024-12,W-PCP-02,West District 2,West,Primary Care,Medicaid,99.936757,7211.436322,94.939917,23.485137,17.613852,1162.055306,261.462445,163.504371,128.46772,770.146457,391.908848,1162.055306
2025-01,E-CAR-01,East District 1,East,Cardiology,Commercial,186.027447,25314.615057,186.027447,30.694529,21.793117,1660.959351,307.27748,226.540091,177.995785,1070.396027,590.563324,1660.959351
2025-01,E-CAR-01,East District 1,East,Cardiology,Medicaid,179.125677,18507.26488,170.169392,29.555738,22.166802,1599.336396,295.877234,218.135268,171.391997,1030.683454,568.652942,1599.336396
2025-01,E-CAR-02,East District 2,East,Cardiology,Cash,183.679845,23143.660435,187.353441,30.307175,19.396591,1639.998613,303.399744,223.681232,175.749541,1056.887994,583.110618,1639.998613
2025-01,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,209.789933,25376.190341,205.594134,34.61534,23.53843,1873.124407,346.528015,255.477519,200.732337,1207.124617,665.999789,1873.124407
2025-01,E-END-01,East District 1,East,Endocrinology,Commercial,126.555711,14761.458054,126.555711,25.943919,18.420183,1253.026836,256.870501,177.799671,139.699743,808.971712,444.055124,1253.026836
2025-01,E-END-01,East District 1,East,Endocrinology,Medicaid,119.174977,10554.135983,113.216228,24.43087,18.323153,1179.950268,241.889805,167.430388,131.552448,761.792455,418.157813,1179.950268
2025-01,E-END-02,East District 2,East,Endocrinology,Cash,138.978671,15009.69654,141.758244,28.490628,18.234001,1485.363991,304.499619,216.951549,170.461932,958.971839,526.392152,1485.363991
2025-01,E-END-02,East District 2,East,Endocrinology,Medicare Part D,148.671123,15414.222127,145.697702,30.477581,20.724756,1471.991325,301.758221,208.869887,164.112056,950.338259,521.653066,1471.991325
2025-01,E-PCP-01,East District 1,East,Primary Care,Commercial,112.91601,10731.537564,112.91601,26.535263,18.840037,1312.976856,295.419793,184.739448,145.152423,870.168975,442.807881,1312.976856
2025-01,E-PCP-01,East District 1,East,Primary Care,Medicaid,48.186583,3477.143808,45.777254,11.323847,8.492886,904.51529,203.51594,143.844754,113.020878,599.463075,305.052215,904.51529
2025-01,E-PCP-02,East District 2,East,Primary Care,Cash,83.83855,7377.792301,85.51532,19.702059,12.609318,1186.93338,267.06001,177.217909,139.242643,786.634279,400.299101,1186.93338
2025-01,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,88.790842,7501.050343,87.015026,20.865848,14.188776,1032.451652,232.301622,145.268782,114.139757,684.252272,348.199381,1032.451652
2025-01,N-CAR-01,North District 1,North,Cardiology,Commercial,134.68301,18327.664267,134.68301,22.222698,15.778115,1202.52689,222.467475,164.013979,128.868126,774.961775,427.565115,1202.52689
2025-01,N-CAR-01,North District 1,North,Cardiology,Medicaid,174.373063,18016.224789,165.654408,28.771555,21.578667,1556.902344,288.026934,212.347641,166.844576,1003.337065,553.565279,1556.902344
2025-01,N-CAR-02,North District 2,North,Cardiology,Cash,145.388682,18318.974064,148.296457,23.989132,15.353044,1298.113242,240.150949,177.051107,139.111585,836.561867,461.551375,1298.113242
2025-01,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,151.575652,18334.590836,148.544139,25.009983,17.006789,1353.354034,250.370495,184.585459,145.031434,872.161488,481.192546,1353.354034
2025-01,N-END-01,North District 1,North,Endocrinology,Commercial,119.773474,13970.378043,119.773474,24.553562,17.43303,1185.875982,243.104577,168.271225,132.213104,765.618179,420.257803,1185.875982
2025-01,N-END-01,North District 1,North,Endocrinology,Medicaid,148.614199,13161.273519,141.18349,30.465911,22.849432,1471.427717,301.642683,208.789913,164.049218,949.974387,521.45333,1471.427717
2025-01,N-END-02,North District 2,North,Endocrinology,Cash,89.905086,9709.749272,91.703187,18.430542,11.795548,1108.952252,227.335211,169.731537,133.360492,715.955137,392.997114,1108.952252
2025-01,N-END-02,North District 2,North,Endocrinology,Medicare Part D,111.701872,11581.25005,109.467834,22.898882,15.571241,1105.959127,226.721621,156.931331,123.30319,714.022734,391.936393,1105.959127
2025-01,N-PCP-01,North District 1,North,Primary Care,Commercial,86.858364,8255.018837,86.858364,20.411716,14.492318,1162.301948,261.517937,170.874853,134.258813,770.309918,391.99203,1162.301948
2025-01,N-PCP-01,North District 1,North,Primary Care,Medicaid,95.644395,6901.699514,90.862175,22.476433,16.857325,1565.572508,352.253815,242.11746,190.235149,1037.575505,527.997004,1565.572508
2025-01,N-PCP-02,North District 2,North,Primary Care,Cash,60.195764,5297.227278,61.39968,14.146003,9.053443,969.503476,218.138282,149.39346,117.380576,642.533676,326.9698,969.503476
2025-01,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,104.693628,8844.517818,102.599756,24.603003,16.730043,1217.367783,273.907752,171.286989,134.582633,806.804532,410.563251,1217.367783
2025-01,S-CAR-01,South District 1,South,Cardiology,Cash,133.691703,16845.154752,136.365538,22.05913,14.117845,1193.675933,220.830047,162.806788,127.919618,769.257824,424.418109,1193.675933
2025-01,S-CAR-01,South District 1,South,Cardiology,Medicare Part D,129.958292,15719.755026,127.359126,21.44312,14.581321,1160.341894,214.663252,158.26032,124.347394,747.775887,412.566006,1160.341894
2025-01,S-CAR-02,South District 2,South,Cardiology,Commercial,228.873226,31145.068556,228.873226,37.764082,26.812499,2043.510946,378.049524,278.716727,218.991716,1316.929276,726.58167,2043.510946
2025-01,S-CAR-02,South District 2,South,Cardiology,Medicaid,162.561977,16795.903522,154.433878,26.822727,20.117045,1451.446225,268.517552,197.964363,155.543428,935.376457,516.069768,1451.446225
2025-01,S-END-01,South District 1,South,Endocrinology,Cash,134.356709,14510.524533,137.043842,27.543125,17.6276,1330.264443,272.704211,188.75939,148.310949,858.837395,471.427047,1330.264443
2025-01,S-END-01,South District 1,South,Endocrinology,Medicare Part D,120.647725,12508.756021,118.23477,24.732783,16.818294,1194.531921,244.879044,169.49947,133.178153,771.206573,423.325348,1194.531921
2025-01,S-END-02,South District 2,South,Endocrinology,Commercial,118.440955,13814.953044,118.440955,24.280395,17.239081,1172.682727,240.399958,166.399152,130.742192,757.100428,415.582299,1172.682727
2025-01,S-END-02,South District 2,South,Endocrinology,Medicaid,62.742191,5556.448405,59.605082,12.862149,9.646612,900.029723,184.506093,143.480798,112.734913,581.071822,318.957901,900.029723
2025-01,S-PCP-01,South District 1,South,Primary Care,Cash,53.833893,4737.382556,54.91057,12.650965,8.096617,1205.645443,271.270224,197.554528,155.221414,799.035608,406.609835,1205.645443
2025-01,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,63.926374,5400.500214,62.647849,15.022697,10.215436,743.329946,167.249238,104.588563,82.176728,492.638281,250.691666,743.329946
2025-01,S-PCP-02,South District 2,South,Primary Care,Commercial,50.084781,4760.05752,50.084781,11.769924,8.356646,762.836857,171.638293,116.023985,91.161703,505.566388,257.27047,762.836857
2025-01,S-PCP-02,South District 2,South,Primary Care,Medicaid,61.320491,4424.886602,58.254466,14.410315,10.807736,1049.123599,236.052808,163.800888,128.700697,695.301522,353.822077,1049.123599
2025-01,W-CAR-01,West District 1,West,Cardiology,Cash,132.262747,16665.106199,134.908003,21.823354,13.966946,1180.917391,218.469719,161.066635,126.552356,761.035652,419.881739,1180.917391
2025-01,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,130.665634,15805.315053,128.052322,21.55983,14.660685,1166.657446,215.831628,159.121705,125.024197,751.845909,414.811536,1166.657446
2025-01,W-CAR-02,West District 2,West,Cardiology,Commercial,233.897835,31828.817319,233.897835,38.593143,27.40113,2088.373523,386.349101,284.835585,223.799388,1345.840715,742.532808,2088.373523
2025-01,W-CAR-02,West District 2,West,Cardiology,Medicaid,167.779749,17335.003684,159.390762,27.683659,20.762743,1498.033474,277.136193,204.31845,160.535925,965.399351,532.634124,1498.033474
2025-01,W-END-01,West District 1,West,Endocrinology,Cash,151.070919,16315.659132,154.092337,30.969538,19.820504,1495.751664,306.629092,212.241388,166.761089,965.678267,530.073396,1495.751664
2025-01,W-END-01,West District 1,West,Endocrinology,Medicare Part D,89.351922,9264.007298,87.564884,18.317143,12.455658,1175.719131,241.022421,183.291605,144.014832,759.060772,416.658359,1175.719131
2025-01,W-END-02,West District 2,West,Endocrinology,Commercial,125.910907,14686.248291,125.910907,25.811736,18.326333,1478.289523,303.049352,222.865526,175.108627,954.404463,523.88506,1478.289523
2025-01,W-END-02,West District 2,West,Endocrinology,Medicaid,82.6792,7322.07001,78.54524,16.949236,12.711927,1087.613453,222.960758,169.543216,133.212526,702.178511,385.434942,1087.613453
2025-01,W-PCP-01,West District 1,West,Primary Care,Cash,51.548607,4536.277398,52.57958,12.113923,7.75291,852.942822,191.912134,132.221903,103.888638,565.283674,287.659149,852.942822
2025-01,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,59.291985,5008.986921,58.106145,13.933616,9.474859,1131.485369,254.584209,180.49192,141.815081,749.886383,381.598986,1131.485369
2025-01,W-PCP-02,West District 2,West,Primary Care,Commercial,72.802428,6919.142752,72.802428,17.108569,12.147086,1131.755696,254.645031,172.977127,135.910601,750.06554,381.690156,1131.755696
2025-01,W-PCP-02,West District 2,West,Primary Care,Medicaid,93.720111,6762.843221,89.034105,22.024226,16.51817,1089.768734,245.197965,153.333453,120.476284,722.238886,367.529847,1089.768734
2025-02,E-CAR-01,East District 1,East,Cardiology,Commercial,186.665151,25401.393856,186.665151,30.79975,21.867823,1666.653139,308.330831,227.316674,178.605956,1074.065358,592.587781,1666.653139
2025-02,E-CAR-01,East District 1,East,Cardiology,Medicaid,179.739719,18570.708003,170.752736,29.657054,22.242791,1604.818939,296.891504,218.883038,171.979532,1034.21665,570.602289,1604.818939
2025-02,E-CAR-02,East District 2,East,Cardiology,Cash,184.309501,23222.997176,187.995693,30.411067,19.463083,1645.620549,304.439803,224.448016,176.352012,1060.511019,585.109529,1645.620549
2025-02,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,210.509096,25463.18022,206.298913,34.734001,23.619121,1879.5455,347.715918,256.353299,201.42045,1211.262655,668.282845,1879.5455
2025-02,E-END-01,East District 1,East,Endocrinology,Commercial,126.989545,14812.060506,126.989545,26.032857,18.483328,1257.322227,257.751056,178.409172,140.178635,811.744876,445.577351,1257.322227
2025-02,E-END-01,East District 1,East,Endocrinology,Medicaid,119.58351,10590.315685,113.604334,24.514619,18.385965,1183.995153,242.719006,168.004342,132.003413,764.403888,419.591265,1183.995153
2025-02,E-END-02,East District 2,East,Endocrinology,Cash,139.455092,15061.149957,142.244194,28.588295,18.296508,1490.455834,305.543447,217.695262,171.046275,962.259205,528.196629,1490.455834
2025-02,E-END-02,East District 2,East,Endocrinology,Medicare Part D,149.180771,15467.062262,146.197156,30.582059,20.795799,1477.03733,302.792651,209.585896,164.674633,953.596031,523.441299,1477.03733
2025-02,E-PCP-01,East District 1,East,Primary Care,Commercial,113.303087,10768.325402,113.303087,26.626226,18.90462,1317.477758,296.432495,185.372737,145.650007,873.151927,444.325831,1317.477758
2025-02,E-PCP-01,East District 1,East,Primary Care,Medicaid,48.351767,3489.063498,45.934179,11.362665,8.521999,907.61598,204.213596,144.337856,113.408315,601.518042,306.097938,907.61598
2025-02,E-PCP-02,East District 2,East,Primary Care,Cash,84.125948,7403.08346,85.808467,19.769598,12.652543,1191.002199,267.975496,177.825414,139.719968,789.33087,401.67133,1191.002199
2025-02,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,89.095217,7526.764033,87.313313,20.937377,14.237415,1035.990908,233.097956,145.766765,114.53103,686.597896,349.393013,1035.990908
2025-02,N-CAR-01,North District 1,North,Cardiology,Commercial,135.144706,18390.491714,135.144706,22.298876,15.832202,1206.649167,223.230098,164.576221,129.309888,777.618352,429.030815,1206.649167
2025-02,N-CAR-01,North District 1,North,Cardiology,Medicaid,174.970814,18077.98462,166.222274,28.870184,21.652638,1562.23942,289.014292,213.075571,167.41652,1006.776516,555.462905,1562.23942
2025-02,N-CAR-02,North District 2,North,Cardiology,Cash,145.887077,18381.771723,148.804819,24.071369,15.405676,1302.563189,240.97419,177.658041,139.588461,839.42961,463.133579,1302.563189
2025-02,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,152.095254,18397.442029,149.053351,25.095716,17.065089,1357.993349,251.228769,185.218222,145.528604,875.151269,482.84208,1357.993349
2025-02,N-END-01,North District 1,North,Endocrinology,Commercial,120.184058,14018.268662,120.184058,24.637732,17.49279,1189.94118,243.937942,168.84806,132.666334,768.242726,421.698453,1189.94118
2025-02,N-END-01,North District 1,North,Endocrinology,Medicaid,149.12365,13206.390519,141.667467,30.570349,22.927762,1476.47179,302.676717,209.505648,164.611582,953.23091,523.24088,1476.47179
2025-02,N-END-02,North District 2,North,Endocrinology,Cash,112.388128,12137.917944,114.635891,23.039567,14.745322,1112.753752,228.11452,157.895463,124.06072,718.409442,394.344311,1112.753752
2025-02,N-END-02,North District 2,North,Endocrinology,Medicare Part D,112.084786,11620.950712,109.843092,22.977381,15.624619,1109.750365,227.498824,157.469293,123.725873,716.470412,393.279953,1109.750365
2025-02,N-PCP-01,North District 1,North,Primary Care,Commercial,87.156114,8283.317138,87.156114,20.481686,14.541998,1166.286331,262.414426,171.460615,134.719054,772.950548,393.335783,1166.286331
2025-02,N-PCP-01,North District 1,North,Primary Care,Medicaid,95.972265,6925.358622,91.173652,22.553482,16.915111,1570.939308,353.461344,242.94744,190.887276,1041.132326,529.806982,1570.939308
2025-02,N-PCP-02,North District 2,North,Primary Care,Cash,60.402116,5315.386236,61.61016,14.194498,9.084478,972.826945,218.886062,149.905583,117.782957,644.736289,328.090656,972.826945
2025-02,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,105.052521,8874.836928,102.951469,24.687341,16.787393,1221.540934,274.846711,171.874163,135.043984,809.570267,411.970667,1221.540934
2025-02,S-CAR-01,South District 1,South,Cardiology,Cash,134.15,16902.900141,136.833002,22.13475,14.166242,1197.767866,221.587056,163.36489,128.358128,771.894848,425.873018,1197.767866
2025-02,S-CAR-01,South District 1,South,Cardiology,Medicare Part D,130.403791,15773.642531,127.795714,21.516624,14.631305,1164.319561,215.399118,158.802838,124.773659,750.339273,413.980288,1164.319561
2025-02,S-CAR-02,South District 2,South,Cardiology,Commercial,229.657807,31251.834217,229.657807,37.893537,26.904412,2050.516124,379.345482,279.672172,219.742421,1321.443724,729.0724,2050.516124
2025-02,S-CAR-02,South District 2,South,Cardiology,Medicaid,163.119243,16853.480076,154.96328,26.914675,20.186006,1456.421802,269.438033,198.642987,156.076633,938.58294,517.838862,1456.421802
2025-02,S-END-01,South District 1,South,Endocrinology,Cash,134.817286,14560.266781,137.51363,27.637544,17.688029,1334.824604,273.639044,189.406458,148.819362,861.781499,473.043106,1334.824604
2025-02,S-END-01,South District 1,South,Endocrinology,Medicare Part D,121.061306,12551.636185,118.64008,24.817567,16.875946,1198.62679,245.718492,170.080515,133.634691,773.850279,424.776511,1198.62679
2025-02,S-END-02,South District 2,South,Endocrinology,Commercial,118.846973,13862.310865,118.846973,24.363631,17.298178,1176.702698,241.224053,166.969571,131.190378,759.695776,417.006921,1176.702698
2025-02,S-END-02,South District 2,South,Endocrinology,Medicaid,62.957272,5575.495976,59.809409,12.906242,9.67968,903.115038,185.138583,143.972652,113.12137,583.063743,320.051295,903.115038
2025-02,S-PCP-01,South District 1,South,Primary Care,Cash,54.018436,4753.62236,55.098805,12.694332,8.124372,1209.778412,272.200142,198.231748,155.753516,801.774711,408.003701,1209.778412
2025-02,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,64.145516,5419.013192,62.862605,15.074197,10.250455,745.878094,167.82257,104.947096,82.458432,494.32705,251.551044,745.878094
2025-02,S-PCP-02,South District 2,South,Primary Care,Commercial,50.256471,4776.375053,50.256471,11.81027,8.385292,765.451872,172.22667,116.421718,91.474207,507.299476,258.152396,765.451872
2025-02,S-PCP-02,South District 2,South,Primary Care,Medicaid,61.530697,4440.055166,58.454162,14.459714,10.844785,1052.720004,236.862001,164.362399,129.141886,697.685022,355.034982,1052.720004
2025-02,W-CAR-01,West District 1,West,Cardiology,Cash,132.716145,16722.234378,135.37047,21.898165,14.014825,1184.965588,219.218633,161.618774,126.986179,763.64449,421.321098,1184.965588
2025-02,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,131.113557,15859.495858,128.491286,21.633737,14.710941,1170.656756,216.5715,159.667176,125.45278,754.423244,416.233513,1170.656756
2025-02,W-CAR-02,West District 2,West,Cardiology,Commercial,234.699639,31937.926879,234.699639,38.725441,27.495063,2095.532492,387.673511,285.812005,224.566576,1350.454272,745.07822,2095.532492
2025-02,W-CAR-02,West District 2,West,Cardiology,Medicaid,168.354899,17394.42828,159.937157,27.778558,20.833918,1503.168751,278.086218,205.018857,161.086244,968.708751,534.46,1503.168751
2025-02,W-END-01,West District 1,West,Endocrinology,Cash,151.588791,16371.589403,154.620567,31.075702,19.888448,1500.879117,307.680219,212.968953,167.33275,968.988623,531.890495,1500.879117
2025-02,W-END-01,West District 1,West,Endocrinology,Medicare Part D,89.658222,9295.764423,87.865057,18.379937,12.498356,1179.749507,241.848651,183.91993,144.508515,761.66284,418.086667,1179.749507
2025-02,W-END-02,West District 2,West,Endocrinology,Commercial,126.342532,14736.592923,126.342532,25.900219,18.389155,1483.357119,304.088208,223.629511,175.708902,957.676173,525.680945,1483.357119
2025-02,W-END-02,West District 2,West,Endocrinology,Medicaid,82.962626,7347.170154,78.814494,17.007339,12.755502,1091.341807,223.72507,170.124413,133.669181,704.585588,386.756219,1091.341807
2025-02,W-PCP-01,West District 1,West,Primary Care,Cash,73.604537,6477.199333,75.076628,17.297066,11.070123,855.86672,192.570012,120.422798,94.617912,567.221473,288.645247,855.86672
2025-02,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,59.495239,5026.157788,58.305334,13.981381,9.507339,1135.364114,255.456926,181.110649,142.301224,752.457002,382.907112,1135.364114
2025-02,W-PCP-02,West District 2,West,Primary Care,Commercial,97.664641,9282.04755,97.664641,22.951191,16.295346,1135.635369,255.517958,159.787014,125.546939,752.636774,382.998594,1135.635369
2025-02,W-PCP-02,West District 2,West,Primary Care,Medicaid,94.041385,6786.026327,89.339316,22.099727,16.574794,1093.504476,246.038506,153.859082,120.889279,724.71473,368.789746,1093.504476
2025-03,E-CAR-01,East District 1,East,Cardiology,Commercial,187.302856,25488.172654,187.302856,30.904972,21.942529,1672.346931,309.384182,228.093256,179.21613,1077.734689,594.612242,1672.346931
2025-03,E-CAR-01,East District 1,East,Cardiology,Medicaid,180.353765,18634.151124,171.336078,29.758371,22.318779,1610.301482,297.905774,219.630808,172.567063,1037.749846,572.551636,1610.301482
2025-03,E-CAR-02,East District 2,East,Cardiology,Cash,184.939158,23302.333915,188.63794,30.51496,19.529576,1651.242483,305.479859,225.214797,176.954483,1064.134044,587.108439,1651.242483
2025-03,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,211.228258,25550.1701,207.003693,34.852663,23.699811,1885.96659,348.903818,257.229079,202.108561,1215.400691,670.565899,1885.96659
2025-03,E-END-01,East District 1,East,Endocrinology,Commercial,127.42338,14862.662958,127.42338,26.121793,18.546474,1261.617616,258.631612,179.01867,140.657526,814.51804,447.099576,1261.617616
2025-03,E-END-01,East District 1,East,Endocrinology,Medicaid,119.992043,10626.495388,113.992442,24.598369,18.448777,1188.040035,243.548208,168.578295,132.454374,767.015322,421.024713,1188.040035
2025-03,E-END-02,East District 2,East,Endocrinology,Cash,139.931513,15112.603372,142.730144,28.685959,18.359016,1495.547681,306.587275,218.438973,171.630621,965.546574,530.001107,1495.547681
2025-03,E-END-02,East District 2,East,Endocrinology,Medicare Part D,149.690417,15519.902395,146.696609,30.686536,20.866843,1482.083335,303.827084,210.301905,165.237211,956.853801,525.229534,1482.083335
2025-03,E-PCP-01,East District 1,East,Primary Care,Commercial,113.690165,10805.113239,113.690165,26.717189,18.969204,1321.978656,297.445198,186.006025,146.147591,876.134874,445.843781,1321.978656
2025-03,E-PCP-01,East District 1,East,Primary Care,Medicaid,48.516951,3500.983188,46.091103,11.401484,8.551113,910.716669,204.91125,144.830957,113.795752,603.573008,307.143661,910.716669
2025-03,E-PCP-02,East District 2,East,Primary Care,Cash,84.413348,7428.37462,86.101614,19.837137,12.695768,1195.071023,268.89098,178.43292,140.197293,792.027461,403.043562,1195.071023
